Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
   0.119293       1.14779    
   8.055898E-02   1.15112    
   8.039833E-02   1.15113    
   7.785423E-02   1.15126    
   4.076547E-02   1.15323    
   3.838742E-02   1.15331    
   3.122454E-04   1.15396    
  -2.867279E-03   1.15396    
  -4.100903E-02   1.15322    
  -4.325931E-02   1.15314    
  -7.662602E-02   1.15129    
  -8.283861E-02   1.15096    
  -8.325139E-02   1.15093    
  -0.121683       1.14755    
  -0.126462       1.14701    
  -0.159799       1.14291    
  -0.170749       1.14126    
  -0.197209       1.13709    
  -0.216217       1.13352    
  -0.233925       1.13011    
  -0.262986       1.12358    
  -0.269957       1.12199    
  -0.289324       1.11692    
  -0.305382       1.11286    
  -0.311201       1.11118    
  -0.340242       1.10279    
  -0.361072       1.09597    
  -0.374438       1.09163    
  -0.399262       1.08255    
  -0.408024       1.07945    
  -0.412844       1.07754    
  -0.441122       1.06647    
  -0.466904       1.05522    
  -0.473542       1.05238    
  -0.482295       1.04822    
  -0.505485       1.03750    
  -0.523778       1.02814    
  -0.536812       1.02161    
  -0.550765       1.01391    
  -0.567606       1.00485    
  -0.584214      0.995023    
  -0.597826      0.987145    
  -0.609691      0.979635    
  -0.627519      0.968583    
  -0.649493      0.953710    
  -0.656592      0.949009    
  -0.661624      0.945389    
  -0.685208      0.928689    
  -0.708018      0.911170    
  -0.713154      0.907279    
  -0.722181      0.899876    
  -0.740611      0.885071    
  -0.749959      0.876978    
  -0.767490      0.861922    
  -0.788183      0.842812    
  -0.793723      0.837720    
  -0.808358      0.823293    
  -0.819394      0.812601    
  -0.823192      0.808670    
  -0.844507      0.786574    
  -0.855393      0.774551    
  -0.868965      0.759475    
  -0.885084      0.740454    
  -0.892764      0.731300    
  -0.912505      0.706379    
  -0.915896      0.702033    
  -0.937859      0.672322    
  -0.938346      0.671649    
  -0.944246      0.663082    
  -0.960123      0.640157    
  -0.961361      0.638283    
  -0.981158      0.607445    
  -0.983116      0.604260    
   -1.00141      0.573439    
   -1.00323      0.570253    
   -1.02083      0.538067    
   -1.02179      0.536260    
   -1.03273      0.514492    
   -1.03890      0.502280    
   -1.03939      0.501259    
   -1.05470      0.468313    
   -1.05704      0.462937    
   -1.06918      0.434356    
   -1.07368      0.422934    
   -1.08239      0.400409    
   -1.08922      0.381097    
   -1.09433      0.366472    
   -1.10357      0.337248    
   -1.10504      0.332542    
   -1.10880      0.319081    
   -1.11471      0.298619    
   -1.11659      0.291191    
   -1.12333      0.264702    
   -1.12813      0.242624    
   -1.13074      0.230790    
   -1.13502      0.207490    
   -1.13708      0.196883    
   -1.13797      0.191190    
   -1.14254      0.162978    
   -1.14582      0.136388    
   -1.14677      0.129075    
   -1.14773      0.118614    
   -1.15015      9.517397E-02
   -1.15127      7.752008E-02
   -1.15245      6.127275E-02
   -1.15308      4.213460E-02
   -1.15373      2.737108E-02
   -1.15378      1.366331E-02
   -1.15407     -6.531710E-03
   -1.15357     -2.618379E-02
   -1.15335     -4.043692E-02
   -1.15245     -5.672711E-02
   -1.15167     -7.434536E-02
   -1.15049     -8.850182E-02
   -1.14900     -0.108258    
   -1.14581     -0.136128    
   -1.14519     -0.142177    
   -1.14463     -0.146172    
   -1.14059     -0.176101    
   -1.13646     -0.199975    
   -1.13477     -0.210033    
   -1.13064     -0.230056    
   -1.12793     -0.243974    
   -1.12639     -0.250614    
   -1.12013     -0.277923    
   -1.11467     -0.298495    
   -1.11112     -0.311883    
   -1.10149     -0.343958    
   -1.10092     -0.345855    
   -1.09865     -0.352588    
   -1.08972     -0.379838    
   -1.08703     -0.387298    
   -1.07731     -0.413835    
   -1.07140     -0.428706    
   -1.06363     -0.447847    
   -1.05469     -0.468337    
   -1.04863     -0.481875    
   -1.03699     -0.506335    
   -1.03228     -0.515920    
   -1.01836     -0.542822    
   -1.01452     -0.549984    
  -0.998872     -0.577903    
  -0.995276     -0.584067    
  -0.978573     -0.611663    
  -0.974457     -0.618171    
  -0.957506     -0.644176    
  -0.951952     -0.652298    
  -0.935704     -0.675496    
  -0.927627     -0.686449    
  -0.913191     -0.705668    
  -0.901323     -0.720625    
  -0.889987     -0.734724    
  -0.872856     -0.754829    
  -0.866104     -0.762685    
  -0.842010     -0.789063    
  -0.841549     -0.789565    
  -0.840051     -0.791097    
  -0.816474     -0.815608    
  -0.808531     -0.823325    
  -0.790763     -0.840628    
  -0.772041     -0.857622    
  -0.764398     -0.864600    
  -0.747860     -0.878640    
  -0.737460     -0.887649    
  -0.732094     -0.891953    
  -0.710008     -0.909875    
  -0.688074     -0.926321    
  -0.681888     -0.931026    
  -0.672396     -0.937683    
  -0.653277     -0.951390    
  -0.639088     -0.960729    
  -0.624075     -0.970801    
  -0.605385     -0.982291    
  -0.594287     -0.989267    
  -0.583975     -0.995179    
  -0.563988      -1.00691    
  -0.543731      -1.01774    
  -0.533071      -1.02356    
  -0.520694      -1.02968    
  -0.501635      -1.03936    
  -0.485932      -1.04658    
  -0.469616      -1.05422    
  -0.445857      -1.06422    
  -0.436982      -1.06808    
  -0.431073      -1.07038    
  -0.403859      -1.08114    
  -0.378631      -1.09004    
  -0.370057      -1.09309    
  -0.351870      -1.09883    
  -0.335690      -1.10412    
  -0.328171      -1.10629    
  -0.300753      -1.11421    
  -0.279425      -1.11960    
  -0.265140      -1.12319    
  -0.232178      -1.13035    
  -0.228852      -1.13106    
  -0.215238      -1.13353    
  -0.191957      -1.13792    
Contour 7, V  =  8.18991E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.108792     -0.931725    
  -0.104266     -0.932215    
  -7.009725E-02 -0.935465    
  -6.110317E-02 -0.936065    
  -3.043918E-02 -0.937598    
  -1.913827E-02 -0.937884    
   1.023905E-02 -0.938025    
   2.172700E-02 -0.937840    
   5.201256E-02 -0.936618    
   6.157003E-02 -0.936067    
   9.497709E-02 -0.933213    
   0.100450     -0.932670    
   0.133407     -0.928369    
   0.138422     -0.927745    
   0.139247     -0.927614    
   0.175624     -0.921524    
   0.184947     -0.919605    
   0.211994     -0.913908    
   0.232320     -0.908779    
   0.247539     -0.904914    
   0.281600     -0.894737    
   0.282257     -0.894541    
   0.283572     -0.894088    
   0.316403     -0.883214    
   0.333197     -0.876781    
   0.349745     -0.870550    
   0.374731     -0.859783    
   0.382329     -0.856630    
   0.387563     -0.854150    
   0.414343     -0.841765    
   0.445453     -0.825488    
   0.445489     -0.825469    
   0.445523     -0.825450    
   0.476170     -0.808405    
   0.503783     -0.791210    
   0.505967     -0.789885    
   0.508611     -0.788095    
   0.535260     -0.770539    
   0.553865     -0.756952    
   0.563749     -0.749871    
   0.579710     -0.737233    
   0.591560     -0.728090    
   0.597906     -0.722715    
   0.618734     -0.705266    
   0.637023     -0.688499    
   0.645109     -0.681132    
   0.666587     -0.659800    
   0.670733     -0.655769    
   0.672124     -0.654304    
   0.695719     -0.629358    
   0.703810     -0.620127    
   0.719886     -0.601606    
   0.732520     -0.585970    
   0.743225     -0.572495    
   0.758582     -0.551832    
   0.765716     -0.541991    
   0.782269     -0.517711    
   0.787326     -0.510040    
   0.803805     -0.483607    
   0.808009     -0.476564    
   0.823371     -0.449518    
   0.827705     -0.441460    
   0.841107     -0.415443    
   0.846335     -0.404594    
   0.857122     -0.381383    
   0.863801     -0.365803    
   0.871493     -0.347336    
   0.879983     -0.324885    
   0.884273     -0.313301    
   0.894738     -0.281597    
   0.895495     -0.279277    
   0.897448     -0.272410    
   0.905493     -0.245261    
   0.907910     -0.235669    
   0.914101     -0.211253    
   0.919225     -0.186643    
   0.921220     -0.177253    
   0.924163     -0.159586    
   0.927111     -0.143261    
   0.928345     -0.133947    
   0.931820     -0.109274    
   0.934831     -7.683761E-02
   0.934989     -7.529169E-02
   0.935099     -7.329751E-02
   0.937298     -4.131322E-02
   0.937835     -1.388491E-02
   0.938043     -7.338636E-03
   0.937933     -6.374771E-04
   0.937828      2.663431E-02
   0.936225      5.682036E-02
   0.936075      6.060562E-02
   0.935807      6.368273E-02
   0.933429      9.457637E-02
   0.930014      0.121842    
   0.929234      0.128548    
   0.927405      0.139652    
   0.923963      0.162521    
   0.921440      0.175333    
   0.917382      0.196495    
   0.910600      0.225028    
   0.909320      0.230474    
   0.905290      0.244860    
   0.900045      0.264456    
   0.897851      0.271527    
   0.889427      0.298444    
   0.883464      0.315289    
   0.877281      0.332438    
   0.867615      0.356616    
   0.863583      0.366439    
   0.850459      0.395766    
   0.848291      0.400448    
   0.832121      0.432954    
   0.831337      0.434465    
   0.812706      0.468356    
   0.812627      0.468493    
   0.792299      0.502116    
   0.792034      0.502532    
   0.770966      0.534345    
   0.769392      0.536583    
   0.748756      0.565129    
   0.744494      0.570649    
   0.725704      0.594527    
   0.717086      0.604731    
   0.701833      0.622579    
   0.686860      0.638829    
   0.677156      0.649306    
   0.653448      0.672947    
   0.651676      0.674714    
   0.647041      0.678969    
   0.625583      0.699117    
   0.616305      0.707082    
   0.598749      0.722304    
   0.574781      0.741239    
   0.571113      0.744178    
   0.564945      0.748668    
   0.542917      0.765130    
   0.527662      0.775417    
   0.513971      0.784853    
   0.496174      0.795891    
   0.484332      0.803437    
   0.473472      0.809619    
   0.454064      0.820988    
   0.434438      0.831231    
   0.423058      0.837326    
   0.409288      0.843846    
   0.391409      0.852605    
   0.377380      0.858666    
   0.359071      0.866747    
   0.329638      0.878101    
   0.325942      0.879583    
   0.323716      0.880361    
   0.292255      0.891497    
   0.272781      0.897439    
   0.257748      0.902052    
   0.224010      0.910857    
   0.222432      0.911267    
   0.217260      0.912390    
   0.186458      0.919386    
   0.177087      0.921150    
   0.149657      0.926130    
   0.131763      0.928742    
   0.111988      0.931428    
   8.786071E-02  0.933932    
   7.342558E-02  0.935232    
   4.523418E-02  0.936972    
   3.392702E-02  0.937472    
   3.763517E-03  0.938063    
  -6.564859E-03  0.938047    
  -3.664705E-02  0.937372    
  -4.812620E-02  0.936827    
  -7.607209E-02  0.935024    
  -9.085483E-02  0.933645    
  -0.114567      0.931116    
  -0.134873      0.928294    
  -0.152173      0.925719    
  -0.180330      0.920519    
  -0.188915      0.918879    
  -0.216624      0.912498    
  -0.224848      0.910689    
  -0.227406      0.910016    
  -0.260112      0.901382    
  -0.276363      0.896342    
  -0.294568      0.890733    
  -0.327516      0.878963    
  -0.328203      0.878721    
  -0.329330      0.878266    
  -0.361308      0.865828    
  -0.381472      0.856860    
  -0.393596      0.851584    
  -0.408865      0.844052    
  -0.425225      0.836251    
  -0.438923      0.828867    
  -0.456179      0.819802    
  -0.473051      0.809860    
  -0.486431      0.802196    
  -0.501212      0.792723    
  -0.516016      0.783490    
  -0.527272      0.775691    
  -0.544947      0.763707    
  -0.570813      0.744278    
  -0.573084      0.742617    
  -0.574417      0.741543    
  -0.600702      0.720673    
  -0.615925      0.707415    
  -0.627520      0.697411    
  -0.653082      0.673306    
  -0.653556      0.672862    
  -0.654915      0.671472    
  -0.679004      0.647344    
  -0.686504      0.639215    
  -0.703658      0.620517    
  -0.716747      0.605142    
  -0.727502      0.592353    
  -0.744178      0.571085    
  -0.750523      0.562831    
  -0.769100      0.537043    
  -0.772697      0.531908    
  -0.791767      0.503015    
  -0.793988      0.499521    
  -0.812383      0.468998    
  -0.814345      0.465583    
  -0.831109      0.434992    
  -0.833700      0.429979    
  -0.848074      0.400997    
  -0.851967      0.392562    
  -0.863370      0.367011    
  -0.869041      0.353152    
  -0.877064      0.333033    
  -0.884794      0.311531    
  -0.889198      0.299062    
  -0.899071      0.267438    
  -0.899796      0.265097    
  -0.901506      0.258695    
  -0.909211      0.231137    
  -0.911693      0.220560    
  -0.917242      0.197181    
  -0.922371      0.170411    
  -0.923784      0.163229    
  -0.925696      0.150535    
  -0.929197      0.129279    
  -0.930707      0.116311    
  -0.933340      9.532915E-02
  -0.935582      6.635336E-02
  -0.936038      6.137981E-02
  -0.936204      5.741452E-02
  -0.937814      2.743021E-02
  -0.937966     -5.255958E-03
  -0.937989     -6.521725E-03
  -0.937947     -7.831076E-03
  -0.937340     -4.047567E-02
  -0.935439     -6.864160E-02
  -0.935114     -7.443443E-02
  -0.934292     -8.221736E-02
  -0.931899     -0.108397    
  -0.929424     -0.126194    
  -0.927308     -0.142366    
  -0.922220     -0.170859    
  -0.921317     -0.176341    
  -0.920707     -0.179241    
  -0.914305     -0.210323    
  -0.909736     -0.228527    
  -0.905799     -0.244315    
  -0.896885     -0.274692    
  -0.895816     -0.278317    
  -0.891516     -0.291052    
